attendance_id,enrollment_id,class_date,status
ATT012036,ENR01003,2024-04-08,Late
ATT012037,ENR01004,2024-01-22,Present
ATT012038,ENR01004,2024-01-29,Present
ATT012039,ENR01004,2024-02-05,Present
ATT012040,ENR01004,2024-02-12,Present
ATT012041,ENR01004,2024-02-19,Present
ATT012042,ENR01004,2024-02-26,Present
ATT012043,ENR01004,2024-03-04,Present
ATT012044,ENR01004,2024-03-11,Absent
ATT012045,ENR01004,2024-03-18,Late
ATT012046,ENR01004,2024-03-25,Present
ATT012047,ENR01004,2024-04-01,Present
ATT012048,ENR01004,2024-04-08,Late
ATT012049,ENR01005,2024-01-22,Present
ATT012050,ENR01005,2024-01-29,Present
ATT012051,ENR01005,2024-02-05,Present
ATT012052,ENR01005,2024-02-12,Present
ATT012053,ENR01005,2024-02-19,Present
ATT012054,ENR01005,2024-02-26,Absent
ATT012055,ENR01005,2024-03-04,Absent
ATT012056,ENR01005,2024-03-11,Present
ATT012057,ENR01005,2024-03-18,Present
ATT012058,ENR01005,2024-03-25,Present
ATT012059,ENR01005,2024-04-01,Late
ATT012060,ENR01005,2024-04-08,Late
ATT012061,ENR01006,2024-01-22,Present
ATT012062,ENR01006,2024-01-29,Present
ATT012063,ENR01006,2024-02-05,Absent
ATT012064,ENR01006,2024-02-12,Present
ATT012065,ENR01006,2024-02-19,Present
ATT012066,ENR01006,2024-02-26,Late
ATT012067,ENR01006,2024-03-04,Present
ATT012068,ENR01006,2024-03-11,Late
ATT012069,ENR01006,2024-03-18,Present
ATT012070,ENR01006,2024-03-25,Late
ATT012071,ENR01006,2024-04-01,Present
ATT012072,ENR01006,2024-04-08,Present
ATT012073,ENR01007,2024-01-22,Present
ATT012074,ENR01007,2024-01-29,Present
ATT012075,ENR01007,2024-02-05,Present
ATT012076,ENR01007,2024-02-12,Present
ATT012077,ENR01007,2024-02-19,Present
ATT012078,ENR01007,2024-02-26,Present
ATT012079,ENR01007,2024-03-04,Absent
ATT012080,ENR01007,2024-03-11,Present
ATT012081,ENR01007,2024-03-18,Present
ATT012082,ENR01007,2024-03-25,Absent
ATT012083,ENR01007,2024-04-01,Absent
ATT012084,ENR01007,2024-04-08,Present
ATT012085,ENR01008,2024-01-22,Present
ATT012086,ENR01008,2024-01-29,Present
ATT012087,ENR01008,2024-02-05,Absent
ATT012088,ENR01008,2024-02-12,Present
ATT012089,ENR01008,2024-02-19,Absent
ATT012090,ENR01008,2024-02-26,Late
ATT012091,ENR01008,2024-03-04,Absent
ATT012092,ENR01008,2024-03-11,Present
ATT012093,ENR01008,2024-03-18,Present
ATT012094,ENR01008,2024-03-25,Present
ATT012095,ENR01008,2024-04-01,Present
ATT012096,ENR01008,2024-04-08,Late
ATT012097,ENR01009,2024-01-22,Late
ATT012098,ENR01009,2024-01-29,Present
ATT012099,ENR01009,2024-02-05,Present
ATT012100,ENR01009,2024-02-12,Absent
ATT012101,ENR01009,2024-02-19,Present
ATT012102,ENR01009,2024-02-26,Absent
ATT012103,ENR01009,2024-03-04,Present
ATT012104,ENR01009,2024-03-11,Present
ATT012105,ENR01009,2024-03-18,Present
ATT012106,ENR01009,2024-03-25,Present
ATT012107,ENR01009,2024-04-01,Late
ATT012108,ENR01009,2024-04-08,Present
ATT012109,ENR01010,2024-01-22,Present
ATT012110,ENR01010,2024-01-29,Present
ATT012111,ENR01010,2024-02-05,Present
ATT012112,ENR01010,2024-02-12,Absent
ATT012113,ENR01010,2024-02-19,Present
ATT012114,ENR01010,2024-02-26,Present
ATT012115,ENR01010,2024-03-04,Present
ATT012116,ENR01010,2024-03-11,Present
ATT012117,ENR01010,2024-03-18,Present
ATT012118,ENR01010,2024-03-25,Late
ATT012119,ENR01010,2024-04-01,Present
ATT012120,ENR01010,2024-04-08,Present
ATT012121,ENR01011,2024-01-22,Present
ATT012122,ENR01011,2024-01-29,Present
ATT012123,ENR01011,2024-02-05,Present
ATT012124,ENR01011,2024-02-12,Present
ATT012125,ENR01011,2024-02-19,Present
ATT012126,ENR01011,2024-02-26,Absent
ATT012127,ENR01011,2024-03-04,Absent
ATT012128,ENR01011,2024-03-11,Present
ATT012129,ENR01011,2024-03-18,Present
ATT012130,ENR01011,2024-03-25,Present
ATT012131,ENR01011,2024-04-01,Present
ATT012132,ENR01011,2024-04-08,Absent
ATT012133,ENR01012,2024-01-22,Present
ATT012134,ENR01012,2024-01-29,Present
ATT012135,ENR01012,2024-02-05,Present
ATT012136,ENR01012,2024-02-12,Late
ATT012137,ENR01012,2024-02-19,Present
ATT012138,ENR01012,2024-02-26,Present
ATT012139,ENR01012,2024-03-04,Present
ATT012140,ENR01012,2024-03-11,Present
ATT012141,ENR01012,2024-03-18,Present
ATT012142,ENR01012,2024-03-25,Late
ATT012143,ENR01012,2024-04-01,Present
ATT012144,ENR01012,2024-04-08,Present
ATT012145,ENR01013,2024-01-22,Present
ATT012146,ENR01013,2024-01-29,Present
ATT012147,ENR01013,2024-02-05,Present
ATT012148,ENR01013,2024-02-12,Present
ATT012149,ENR01013,2024-02-19,Late
ATT012150,ENR01013,2024-02-26,Present
ATT012151,ENR01013,2024-03-04,Absent
ATT012152,ENR01013,2024-03-11,Absent
ATT012153,ENR01013,2024-03-18,Absent
ATT012154,ENR01013,2024-03-25,Present
ATT012155,ENR01013,2024-04-01,Present
ATT012156,ENR01013,2024-04-08,Late
ATT012157,ENR01014,2024-01-22,Present
ATT012158,ENR01014,2024-01-29,Present
ATT012159,ENR01014,2024-02-05,Absent
ATT012160,ENR01014,2024-02-12,Present
ATT012161,ENR01014,2024-02-19,Absent
ATT012162,ENR01014,2024-02-26,Present
ATT012163,ENR01014,2024-03-04,Present
ATT012164,ENR01014,2024-03-11,Present
ATT012165,ENR01014,2024-03-18,Absent
ATT012166,ENR01014,2024-03-25,Absent
ATT012167,ENR01014,2024-04-01,Late
ATT012168,ENR01014,2024-04-08,Present
ATT012169,ENR01015,2024-01-22,Late
ATT012170,ENR01015,2024-01-29,Present
ATT012171,ENR01015,2024-02-05,Present
ATT012172,ENR01015,2024-02-12,Present
ATT012173,ENR01015,2024-02-19,Present
ATT012174,ENR01015,2024-02-26,Present
ATT012175,ENR01015,2024-03-04,Present
ATT012176,ENR01015,2024-03-11,Present
ATT012177,ENR01015,2024-03-18,Present
ATT012178,ENR01015,2024-03-25,Present
ATT012179,ENR01015,2024-04-01,Absent
ATT012180,ENR01015,2024-04-08,Present
ATT012181,ENR01016,2024-01-22,Present
ATT012182,ENR01016,2024-01-29,Present
ATT012183,ENR01016,2024-02-05,Present
ATT012184,ENR01016,2024-02-12,Present
ATT012185,ENR01016,2024-02-19,Late
ATT012186,ENR01016,2024-02-26,Present
ATT012187,ENR01016,2024-03-04,Absent
ATT012188,ENR01016,2024-03-11,Present
ATT012189,ENR01016,2024-03-18,Present
ATT012190,ENR01016,2024-03-25,Absent
ATT012191,ENR01016,2024-04-01,Late
ATT012192,ENR01016,2024-04-08,Present
ATT012193,ENR01017,2024-01-22,Present
ATT012194,ENR01017,2024-01-29,Present
ATT012195,ENR01017,2024-02-05,Present
ATT012196,ENR01017,2024-02-12,Present
ATT012197,ENR01017,2024-02-19,Present
ATT012198,ENR01017,2024-02-26,Present
ATT012199,ENR01017,2024-03-04,Present
ATT012200,ENR01017,2024-03-11,Present
ATT012201,ENR01017,2024-03-18,Present
ATT012202,ENR01017,2024-03-25,Present
ATT012203,ENR01017,2024-04-01,Present
ATT012204,ENR01017,2024-04-08,Present
ATT012205,ENR01018,2024-01-22,Present
ATT012206,ENR01018,2024-01-29,Present
ATT012207,ENR01018,2024-02-05,Absent
ATT012208,ENR01018,2024-02-12,Present
ATT012209,ENR01018,2024-02-19,Absent
ATT012210,ENR01018,2024-02-26,Late
ATT012211,ENR01018,2024-03-04,Present
ATT012212,ENR01018,2024-03-11,Present
ATT012213,ENR01018,2024-03-18,Present
ATT012214,ENR01018,2024-03-25,Present
ATT012215,ENR01018,2024-04-01,Absent
ATT012216,ENR01018,2024-04-08,Present
ATT012217,ENR01019,2024-01-22,Present
ATT012218,ENR01019,2024-01-29,Present
ATT012219,ENR01019,2024-02-05,Present
ATT012220,ENR01019,2024-02-12,Present
ATT012221,ENR01019,2024-02-19,Absent
ATT012222,ENR01019,2024-02-26,Present
ATT012223,ENR01019,2024-03-04,Present
ATT012224,ENR01019,2024-03-11,Present
ATT012225,ENR01019,2024-03-18,Late
ATT012226,ENR01019,2024-03-25,Present
ATT012227,ENR01019,2024-04-01,Absent
ATT012228,ENR01019,2024-04-08,Absent
ATT012229,ENR01020,2024-01-22,Present
ATT012230,ENR01020,2024-01-29,Absent
ATT012231,ENR01020,2024-02-05,Absent
ATT012232,ENR01020,2024-02-12,Present
ATT012233,ENR01020,2024-02-19,Present
ATT012234,ENR01020,2024-02-26,Present
ATT012235,ENR01020,2024-03-04,Present
ATT012236,ENR01020,2024-03-11,Late
ATT012237,ENR01020,2024-03-18,Present
ATT012238,ENR01020,2024-03-25,Present
ATT012239,ENR01020,2024-04-01,Present
ATT012240,ENR01020,2024-04-08,Present
ATT012241,ENR01021,2024-01-22,Present
ATT012242,ENR01021,2024-01-29,Late
ATT012243,ENR01021,2024-02-05,Present
ATT012244,ENR01021,2024-02-12,Absent
ATT012245,ENR01021,2024-02-19,Late
ATT012246,ENR01021,2024-02-26,Present
ATT012247,ENR01021,2024-03-04,Absent
ATT012248,ENR01021,2024-03-11,Present
ATT012249,ENR01021,2024-03-18,Present
ATT012250,ENR01021,2024-03-25,Present
ATT012251,ENR01021,2024-04-01,Present
ATT012252,ENR01021,2024-04-08,Absent
ATT012253,ENR01022,2024-01-22,Present
ATT012254,ENR01022,2024-01-29,Late
ATT012255,ENR01022,2024-02-05,Present
ATT012256,ENR01022,2024-02-12,Present
ATT012257,ENR01022,2024-02-19,Absent
ATT012258,ENR01022,2024-02-26,Present
ATT012259,ENR01022,2024-03-04,Present
ATT012260,ENR01022,2024-03-11,Present
ATT012261,ENR01022,2024-03-18,Late
ATT012262,ENR01022,2024-03-25,Present
ATT012263,ENR01022,2024-04-01,Present
ATT012264,ENR01022,2024-04-08,Absent
ATT012265,ENR01023,2024-01-22,Present
ATT012266,ENR01023,2024-01-29,Present
ATT012267,ENR01023,2024-02-05,Absent
ATT012268,ENR01023,2024-02-12,Late
ATT012269,ENR01023,2024-02-19,Late
ATT012270,ENR01023,2024-02-26,Present
ATT012271,ENR01023,2024-03-04,Present
ATT012272,ENR01023,2024-03-11,Present
ATT012273,ENR01023,2024-03-18,Present
ATT012274,ENR01023,2024-03-25,Absent
ATT012275,ENR01023,2024-04-01,Late
ATT012276,ENR01023,2024-04-08,Present
ATT012277,ENR01024,2024-01-22,Present
ATT012278,ENR01024,2024-01-29,Present
ATT012279,ENR01024,2024-02-05,Present
ATT012280,ENR01024,2024-02-12,Present
ATT012281,ENR01024,2024-02-19,Present
ATT012282,ENR01024,2024-02-26,Present
ATT012283,ENR01024,2024-03-04,Present
ATT012284,ENR01024,2024-03-11,Present
ATT012285,ENR01024,2024-03-18,Present
ATT012286,ENR01024,2024-03-25,Present
ATT012287,ENR01024,2024-04-01,Present
ATT012288,ENR01024,2024-04-08,Present
ATT012289,ENR01025,2024-01-22,Present
ATT012290,ENR01025,2024-01-29,Present
ATT012291,ENR01025,2024-02-05,Present
ATT012292,ENR01025,2024-02-12,Present
ATT012293,ENR01025,2024-02-19,Present
ATT012294,ENR01025,2024-02-26,Present
ATT012295,ENR01025,2024-03-04,Present
ATT012296,ENR01025,2024-03-11,Absent
ATT012297,ENR01025,2024-03-18,Present
ATT012298,ENR01025,2024-03-25,Present
ATT012299,ENR01025,2024-04-01,Late
ATT012300,ENR01025,2024-04-08,Present
ATT012301,ENR01026,2024-01-22,Present
ATT012302,ENR01026,2024-01-29,Present
ATT012303,ENR01026,2024-02-05,Present
ATT012304,ENR01026,2024-02-12,Present
ATT012305,ENR01026,2024-02-19,Present
ATT012306,ENR01026,2024-02-26,Present
ATT012307,ENR01026,2024-03-04,Present
ATT012308,ENR01026,2024-03-11,Present
ATT012309,ENR01026,2024-03-18,Present
ATT012310,ENR01026,2024-03-25,Present
ATT012311,ENR01026,2024-04-01,Present
ATT012312,ENR01026,2024-04-08,Present
ATT012313,ENR01027,2024-01-22,Present
ATT012314,ENR01027,2024-01-29,Present
ATT012315,ENR01027,2024-02-05,Present
ATT012316,ENR01027,2024-02-12,Present
ATT012317,ENR01027,2024-02-19,Late
ATT012318,ENR01027,2024-02-26,Present
ATT012319,ENR01027,2024-03-04,Late
ATT012320,ENR01027,2024-03-11,Present
ATT012321,ENR01027,2024-03-18,Present
ATT012322,ENR01027,2024-03-25,Absent
ATT012323,ENR01027,2024-04-01,Present
ATT012324,ENR01027,2024-04-08,Present
ATT012325,ENR01028,2024-01-22,Present
ATT012326,ENR01028,2024-01-29,Absent
ATT012327,ENR01028,2024-02-05,Absent
ATT012328,ENR01028,2024-02-12,Late
ATT012329,ENR01028,2024-02-19,Present
ATT012330,ENR01028,2024-02-26,Late
ATT012331,ENR01028,2024-03-04,Late
ATT012332,ENR01028,2024-03-11,Absent
ATT012333,ENR01028,2024-03-18,Present
ATT012334,ENR01028,2024-03-25,Present
ATT012335,ENR01028,2024-04-01,Late
ATT012336,ENR01028,2024-04-08,Present
ATT012337,ENR01029,2024-01-22,Present
ATT012338,ENR01029,2024-01-29,Present
ATT012339,ENR01029,2024-02-05,Present
ATT012340,ENR01029,2024-02-12,Present
ATT012341,ENR01029,2024-02-19,Present
ATT012342,ENR01029,2024-02-26,Present
ATT012343,ENR01029,2024-03-04,Present
ATT012344,ENR01029,2024-03-11,Present
ATT012345,ENR01029,2024-03-18,Present
ATT012346,ENR01029,2024-03-25,Absent
ATT012347,ENR01029,2024-04-01,Present
ATT012348,ENR01029,2024-04-08,Present
ATT012349,ENR01030,2024-01-22,Present
ATT012350,ENR01030,2024-01-29,Present
ATT012351,ENR01030,2024-02-05,Present
ATT012352,ENR01030,2024-02-12,Present
ATT012353,ENR01030,2024-02-19,Present
ATT012354,ENR01030,2024-02-26,Present
ATT012355,ENR01030,2024-03-04,Present
ATT012356,ENR01030,2024-03-11,Present
ATT012357,ENR01030,2024-03-18,Present
ATT012358,ENR01030,2024-03-25,Present
ATT012359,ENR01030,2024-04-01,Present
ATT012360,ENR01030,2024-04-08,Present
ATT012361,ENR01031,2024-01-22,Late
ATT012362,ENR01031,2024-01-29,Absent
ATT012363,ENR01031,2024-02-05,Present
ATT012364,ENR01031,2024-02-12,Present
ATT012365,ENR01031,2024-02-19,Late
ATT012366,ENR01031,2024-02-26,Present
ATT012367,ENR01031,2024-03-04,Present
ATT012368,ENR01031,2024-03-11,Present
ATT012369,ENR01031,2024-03-18,Present
ATT012370,ENR01031,2024-03-25,Absent
ATT012371,ENR01031,2024-04-01,Present
ATT012372,ENR01031,2024-04-08,Present
ATT012373,ENR01032,2024-01-22,Present
ATT012374,ENR01032,2024-01-29,Present
ATT012375,ENR01032,2024-02-05,Present
ATT012376,ENR01032,2024-02-12,Present
ATT012377,ENR01032,2024-02-19,Absent
ATT012378,ENR01032,2024-02-26,Present
ATT012379,ENR01032,2024-03-04,Present
ATT012380,ENR01032,2024-03-11,Present
ATT012381,ENR01032,2024-03-18,Late
ATT012382,ENR01032,2024-03-25,Present
ATT012383,ENR01032,2024-04-01,Present
ATT012384,ENR01032,2024-04-08,Present
ATT012385,ENR01033,2024-01-22,Present
ATT012386,ENR01033,2024-01-29,Present
ATT012387,ENR01033,2024-02-05,Present
ATT012388,ENR01033,2024-02-12,Present
ATT012389,ENR01033,2024-02-19,Present
ATT012390,ENR01033,2024-02-26,Absent
ATT012391,ENR01033,2024-03-04,Present
ATT012392,ENR01033,2024-03-11,Absent
ATT012393,ENR01033,2024-03-18,Late
ATT012394,ENR01033,2024-03-25,Present
ATT012395,ENR01033,2024-04-01,Late
ATT012396,ENR01033,2024-04-08,Present
ATT012397,ENR01034,2024-01-22,Absent
ATT012398,ENR01034,2024-01-29,Absent
ATT012399,ENR01034,2024-02-05,Present
ATT012400,ENR01034,2024-02-12,Present
ATT012401,ENR01034,2024-02-19,Present
ATT012402,ENR01034,2024-02-26,Present
ATT012403,ENR01034,2024-03-04,Late
ATT012404,ENR01034,2024-03-11,Present
ATT012405,ENR01034,2024-03-18,Present
ATT012406,ENR01034,2024-03-25,Present
ATT012407,ENR01034,2024-04-01,Present
ATT012408,ENR01034,2024-04-08,Present
ATT012409,ENR01035,2024-01-22,Late
ATT012410,ENR01035,2024-01-29,Present
ATT012411,ENR01035,2024-02-05,Late
ATT012412,ENR01035,2024-02-12,Present
ATT012413,ENR01035,2024-02-19,Late
ATT012414,ENR01035,2024-02-26,Absent
ATT012415,ENR01035,2024-03-04,Present
ATT012416,ENR01035,2024-03-11,Present
ATT012417,ENR01035,2024-03-18,Absent
ATT012418,ENR01035,2024-03-25,Late
ATT012419,ENR01035,2024-04-01,Present
ATT012420,ENR01035,2024-04-08,Absent
ATT012421,ENR01036,2024-01-22,Present
ATT012422,ENR01036,2024-01-29,Present
ATT012423,ENR01036,2024-02-05,Present
ATT012424,ENR01036,2024-02-12,Present
ATT012425,ENR01036,2024-02-19,Present
ATT012426,ENR01036,2024-02-26,Present
ATT012427,ENR01036,2024-03-04,Absent
ATT012428,ENR01036,2024-03-11,Late
ATT012429,ENR01036,2024-03-18,Present
ATT012430,ENR01036,2024-03-25,Present
ATT012431,ENR01036,2024-04-01,Present
ATT012432,ENR01036,2024-04-08,Present
ATT012433,ENR01037,2024-01-22,Present
ATT012434,ENR01037,2024-01-29,Present
ATT012435,ENR01037,2024-02-05,Late
ATT012436,ENR01037,2024-02-12,Absent
ATT012437,ENR01037,2024-02-19,Present
ATT012438,ENR01037,2024-02-26,Absent
ATT012439,ENR01037,2024-03-04,Present
ATT012440,ENR01037,2024-03-11,Present
ATT012441,ENR01037,2024-03-18,Present
ATT012442,ENR01037,2024-03-25,Absent
ATT012443,ENR01037,2024-04-01,Present
ATT012444,ENR01037,2024-04-08,Present
ATT012445,ENR01038,2024-01-22,Present
ATT012446,ENR01038,2024-01-29,Present
ATT012447,ENR01038,2024-02-05,Late
ATT012448,ENR01038,2024-02-12,Absent
ATT012449,ENR01038,2024-02-19,Present
ATT012450,ENR01038,2024-02-26,Absent
ATT012451,ENR01038,2024-03-04,Present
ATT012452,ENR01038,2024-03-11,Present
ATT012453,ENR01038,2024-03-18,Present
ATT012454,ENR01038,2024-03-25,Present
ATT012455,ENR01038,2024-04-01,Present
ATT012456,ENR01038,2024-04-08,Present
ATT012457,ENR01039,2024-01-22,Absent
ATT012458,ENR01039,2024-01-29,Present
ATT012459,ENR01039,2024-02-05,Present
ATT012460,ENR01039,2024-02-12,Present
ATT012461,ENR01039,2024-02-19,Present
ATT012462,ENR01039,2024-02-26,Absent
ATT012463,ENR01039,2024-03-04,Present
ATT012464,ENR01039,2024-03-11,Present
ATT012465,ENR01039,2024-03-18,Present
ATT012466,ENR01039,2024-03-25,Present
ATT012467,ENR01039,2024-04-01,Present
ATT012468,ENR01039,2024-04-08,Absent
ATT012469,ENR01040,2024-01-22,Present
ATT012470,ENR01040,2024-01-29,Present
ATT012471,ENR01040,2024-02-05,Present
ATT012472,ENR01040,2024-02-12,Late
ATT012473,ENR01040,2024-02-19,Late
ATT012474,ENR01040,2024-02-26,Present
ATT012475,ENR01040,2024-03-04,Present
ATT012476,ENR01040,2024-03-11,Present
ATT012477,ENR01040,2024-03-18,Present
ATT012478,ENR01040,2024-03-25,Absent
ATT012479,ENR01040,2024-04-01,Absent
ATT012480,ENR01040,2024-04-08,Present
ATT012481,ENR01041,2024-01-22,Present
ATT012482,ENR01041,2024-01-29,Present
ATT012483,ENR01041,2024-02-05,Absent
ATT012484,ENR01041,2024-02-12,Present
ATT012485,ENR01041,2024-02-19,Present
ATT012486,ENR01041,2024-02-26,Present
ATT012487,ENR01041,2024-03-04,Present
ATT012488,ENR01041,2024-03-11,Absent
ATT012489,ENR01041,2024-03-18,Present
ATT012490,ENR01041,2024-03-25,Absent
ATT012491,ENR01041,2024-04-01,Absent
ATT012492,ENR01041,2024-04-08,Present
ATT012493,ENR01042,2024-01-22,Present
ATT012494,ENR01042,2024-01-29,Absent
ATT012495,ENR01042,2024-02-05,Absent
ATT012496,ENR01042,2024-02-12,Present
ATT012497,ENR01042,2024-02-19,Late
ATT012498,ENR01042,2024-02-26,Present
ATT012499,ENR01042,2024-03-04,Present
ATT012500,ENR01042,2024-03-11,Absent
ATT012501,ENR01042,2024-03-18,Late
ATT012502,ENR01042,2024-03-25,Present
ATT012503,ENR01042,2024-04-01,Present
ATT012504,ENR01042,2024-04-08,Present
ATT012505,ENR01043,2024-01-22,Present
ATT012506,ENR01043,2024-01-29,Present
ATT012507,ENR01043,2024-02-05,Present
ATT012508,ENR01043,2024-02-12,Present
ATT012509,ENR01043,2024-02-19,Present
ATT012510,ENR01043,2024-02-26,Present
ATT012511,ENR01043,2024-03-04,Present
ATT012512,ENR01043,2024-03-11,Present
ATT012513,ENR01043,2024-03-18,Present
ATT012514,ENR01043,2024-03-25,Absent
ATT012515,ENR01043,2024-04-01,Present
ATT012516,ENR01043,2024-04-08,Late
ATT012517,ENR01044,2024-01-22,Late
ATT012518,ENR01044,2024-01-29,Late
ATT012519,ENR01044,2024-02-05,Present
ATT012520,ENR01044,2024-02-12,Late
ATT012521,ENR01044,2024-02-19,Present
ATT012522,ENR01044,2024-02-26,Present
ATT012523,ENR01044,2024-03-04,Present
ATT012524,ENR01044,2024-03-11,Absent
ATT012525,ENR01044,2024-03-18,Late
ATT012526,ENR01044,2024-03-25,Present
ATT012527,ENR01044,2024-04-01,Present
ATT012528,ENR01044,2024-04-08,Present
ATT012529,ENR01045,2024-01-22,Present
ATT012530,ENR01045,2024-01-29,Present
ATT012531,ENR01045,2024-02-05,Late
ATT012532,ENR01045,2024-02-12,Present
ATT012533,ENR01045,2024-02-19,Present
ATT012534,ENR01045,2024-02-26,Present
ATT012535,ENR01045,2024-03-04,Present
ATT012536,ENR01045,2024-03-11,Present
ATT012537,ENR01045,2024-03-18,Late
ATT012538,ENR01045,2024-03-25,Late
ATT012539,ENR01045,2024-04-01,Present
ATT012540,ENR01045,2024-04-08,Present
ATT012541,ENR01046,2024-01-22,Present
ATT012542,ENR01046,2024-01-29,Present
ATT012543,ENR01046,2024-02-05,Present
ATT012544,ENR01046,2024-02-12,Late
ATT012545,ENR01046,2024-02-19,Present
ATT012546,ENR01046,2024-02-26,Present
ATT012547,ENR01046,2024-03-04,Late
ATT012548,ENR01046,2024-03-11,Late
ATT012549,ENR01046,2024-03-18,Present
ATT012550,ENR01046,2024-03-25,Present
ATT012551,ENR01046,2024-04-01,Present
ATT012552,ENR01046,2024-04-08,Present
ATT012553,ENR01047,2024-01-22,Present
ATT012554,ENR01047,2024-01-29,Present
ATT012555,ENR01047,2024-02-05,Absent
ATT012556,ENR01047,2024-02-12,Present
ATT012557,ENR01047,2024-02-19,Present
ATT012558,ENR01047,2024-02-26,Present
ATT012559,ENR01047,2024-03-04,Present
ATT012560,ENR01047,2024-03-11,Present
ATT012561,ENR01047,2024-03-18,Present
ATT012562,ENR01047,2024-03-25,Present
ATT012563,ENR01047,2024-04-01,Present
ATT012564,ENR01047,2024-04-08,Late
ATT012565,ENR01048,2024-01-22,Present
ATT012566,ENR01048,2024-01-29,Late
ATT012567,ENR01048,2024-02-05,Present
ATT012568,ENR01048,2024-02-12,Late
ATT012569,ENR01048,2024-02-19,Present
ATT012570,ENR01048,2024-02-26,Late
ATT012571,ENR01048,2024-03-04,Absent
ATT012572,ENR01048,2024-03-11,Present
ATT012573,ENR01048,2024-03-18,Present
ATT012574,ENR01048,2024-03-25,Late
ATT012575,ENR01048,2024-04-01,Absent
ATT012576,ENR01048,2024-04-08,Late
ATT012577,ENR01049,2024-01-22,Present
ATT012578,ENR01049,2024-01-29,Late
ATT012579,ENR01049,2024-02-05,Present
ATT012580,ENR01049,2024-02-12,Absent
ATT012581,ENR01049,2024-02-19,Absent
ATT012582,ENR01049,2024-02-26,Present
ATT012583,ENR01049,2024-03-04,Present
ATT012584,ENR01049,2024-03-11,Present
ATT012585,ENR01049,2024-03-18,Present
ATT012586,ENR01049,2024-03-25,Absent
ATT012587,ENR01049,2024-04-01,Late
ATT012588,ENR01049,2024-04-08,Late
ATT012589,ENR01050,2024-01-22,Present
ATT012590,ENR01050,2024-01-29,Absent
ATT012591,ENR01050,2024-02-05,Present
ATT012592,ENR01050,2024-02-12,Present
ATT012593,ENR01050,2024-02-19,Present
ATT012594,ENR01050,2024-02-26,Absent
ATT012595,ENR01050,2024-03-04,Present
ATT012596,ENR01050,2024-03-11,Present
ATT012597,ENR01050,2024-03-18,Present
ATT012598,ENR01050,2024-03-25,Absent
ATT012599,ENR01050,2024-04-01,Present
ATT012600,ENR01050,2024-04-08,Present
ATT012601,ENR01051,2024-01-22,Present
ATT012602,ENR01051,2024-01-29,Present
ATT012603,ENR01051,2024-02-05,Present
ATT012604,ENR01051,2024-02-12,Present
ATT012605,ENR01051,2024-02-19,Present
